claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia,
6751,4,7,18,1,0,11,1,Orientación Educativa 2,asignaturas
6751,4,8,18,1,0,11,1,Orientación Educativa 2,asignaturas
6751,5,3,18,1,0,25,1,Orientación Educativa 2,asignaturas
6751,5,4,18,1,0,25,1,Orientación Educativa 2,asignaturas
6751,5,9,36,2,0,2,3,Orientación Vocacional 2,asignaturas
6751,5,10,36,2,0,2,3,Orientación Vocacional 2,asignaturas
6822,1,1,11,1,0,9,1,Lectura y Redacción 2,asignaturas
6822,1,2,11,1,0,9,1,Lectura y Redacción 2,asignaturas
6822,1,3,11,1,0,12,1,Lectura y Redacción 2,asignaturas
6822,1,4,11,1,0,12,1,Lectura y Redacción 2,asignaturas
6822,1,5,11,1,0,14,1,Lectura y Redacción 2,asignaturas
6822,1,6,11,1,0,14,1,Lectura y Redacción 2,asignaturas
6822,1,7,11,1,0,23,1,Lectura y Redacción 2,asignaturas
6822,1,8,11,1,0,23,1,Lectura y Redacción 2,asignaturas
6822,2,1,11,1,0,11,1,Lectura y Redacción 2,asignaturas
6822,2,2,11,1,0,11,1,Lectura y Redacción 2,asignaturas
6822,2,3,11,1,0,9,1,Lectura y Redacción 2,asignaturas
6822,2,4,11,1,0,9,1,Lectura y Redacción 2,asignaturas
6822,2,5,11,1,0,19,1,Lectura y Redacción 2,asignaturas
6822,2,6,11,1,0,19,1,Lectura y Redacción 2,asignaturas
6822,2,7,11,1,0,13,1,Lectura y Redacción 2,asignaturas
6822,2,8,11,1,0,13,1,Lectura y Redacción 2,asignaturas
6822,3,1,11,1,0,11,1,Lectura y Redacción 2,asignaturas
6822,3,2,11,1,0,11,1,Lectura y Redacción 2,asignaturas
6822,3,3,11,1,0,15,1,Lectura y Redacción 2,asignaturas
6822,3,4,11,1,0,15,1,Lectura y Redacción 2,asignaturas
6822,4,1,11,1,0,15,1,Lectura y Redacción 2,asignaturas
6822,4,2,11,1,0,15,1,Lectura y Redacción 2,asignaturas
6822,4,5,11,1,0,14,1,Lectura y Redacción 2,asignaturas
6822,4,6,11,1,0,14,1,Lectura y Redacción 2,asignaturas
6822,4,7,11,1,0,13,1,Lectura y Redacción 2,asignaturas
6822,4,8,11,1,0,13,1,Lectura y Redacción 2,asignaturas
6822,5,3,11,1,0,12,1,Lectura y Redacción 2,asignaturas
6822,5,4,11,1,0,12,1,Lectura y Redacción 2,asignaturas
6822,5,5,11,1,0,19,1,Lectura y Redacción 2,asignaturas
6822,5,6,11,1,0,19,1,Lectura y Redacción 2,asignaturas
6822,5,7,11,1,0,23,1,Lectura y Redacción 2,asignaturas
6822,5,8,11,1,0,23,1,Lectura y Redacción 2,asignaturas
6827,1,1,53,3,0,1,5,Cálculo 2,asignaturas
6827,1,2,53,3,0,1,5,Cálculo 2,asignaturas
6827,2,3,53,3,0,8,5,Cálculo 2,asignaturas
6827,2,4,53,3,0,8,5,Cálculo 2,asignaturas
6827,2,5,53,3,0,2,5,Cálculo 2,asignaturas
6827,2,6,53,3,0,2,5,Cálculo 2,asignaturas
6827,3,1,53,3,0,1,5,Cálculo 2,asignaturas
6827,3,2,53,3,0,1,5,Cálculo 2,asignaturas
6827,3,3,53,3,0,7,5,Cálculo 2,asignaturas
6827,3,4,53,3,0,7,5,Cálculo 2,asignaturas
6827,3,5,53,3,0,8,5,Cálculo 2,asignaturas
6827,3,6,53,3,0,8,5,Cálculo 2,asignaturas
6827,4,1,53,3,0,7,5,Cálculo 2,asignaturas
6827,4,2,53,3,0,7,5,Cálculo 2,asignaturas
6827,4,3,53,3,0,1,5,Cálculo 2,asignaturas
6827,4,4,53,3,0,1,5,Cálculo 2,asignaturas
6827,4,5,53,3,0,2,5,Cálculo 2,asignaturas
6827,4,6,53,3,0,2,5,Cálculo 2,asignaturas
6827,4,7,53,3,0,8,5,Cálculo 2,asignaturas
6827,4,8,53,3,0,8,5,Cálculo 2,asignaturas
6827,5,1,53,3,0,2,5,Cálculo 2,asignaturas
6827,5,2,53,3,0,2,5,Cálculo 2,asignaturas
6827,5,3,53,3,0,7,5,Cálculo 2,asignaturas
6827,5,4,53,3,0,7,5,Cálculo 2,asignaturas
6870,1,1,11,1,0,22,1,Lectura y Redacción 2,asignaturas
6870,1,2,11,1,0,22,1,Lectura y Redacción 2,asignaturas
6870,1,5,15,1,0,28,1,Historia Universal Contemporánea,asignaturas
6870,1,6,15,1,0,28,1,Historia Universal Contemporánea,asignaturas
6870,1,7,15,1,0,25,1,Historia Universal Contemporánea,asignaturas
6870,1,8,15,1,0,25,1,Historia Universal Contemporánea,asignaturas
6870,2,1,15,1,0,26,1,Historia Universal Contemporánea,asignaturas
6870,2,2,15,1,0,26,1,Historia Universal Contemporánea,asignaturas
6870,2,3,15,1,0,25,1,Historia Universal Contemporánea,asignaturas
6870,2,4,15,1,0,25,1,Historia Universal Contemporánea,asignaturas
6870,2,5,11,1,0,24,1,Lectura y Redacción 2,asignaturas
6870,2,6,11,1,0,24,1,Lectura y Redacción 2,asignaturas
6870,2,7,15,1,0,10,1,Historia Universal Contemporánea,asignaturas
6870,2,8,15,1,0,10,1,Historia Universal Contemporánea,asignaturas
6870,3,1,11,1,0,17,1,Lectura y Redacción 2,asignaturas
6870,3,2,11,1,0,17,1,Lectura y Redacción 2,asignaturas
6870,3,5,15,1,0,10,1,Historia Universal Contemporánea,asignaturas
6870,3,6,15,1,0,10,1,Historia Universal Contemporánea,asignaturas
6870,3,7,15,1,0,16,1,Historia Universal Contemporánea,asignaturas
6870,3,8,15,1,0,16,1,Historia Universal Contemporánea,asignaturas
6870,4,1,15,1,0,28,1,Historia Universal Contemporánea,asignaturas
6870,4,2,15,1,0,28,1,Historia Universal Contemporánea,asignaturas
6870,4,3,11,1,0,22,1,Lectura y Redacción 2,asignaturas
6870,4,4,11,1,0,22,1,Lectura y Redacción 2,asignaturas
6870,4,5,15,1,0,26,1,Historia Universal Contemporánea,asignaturas
6870,4,6,15,1,0,26,1,Historia Universal Contemporánea,asignaturas
6870,5,3,11,1,0,17,1,Lectura y Redacción 2,asignaturas
6870,5,4,11,1,0,17,1,Lectura y Redacción 2,asignaturas
6870,5,5,15,1,0,16,1,Historia Universal Contemporánea,asignaturas
6870,5,6,15,1,0,16,1,Historia Universal Contemporánea,asignaturas
6870,5,7,11,1,0,24,1,Lectura y Redacción 2,asignaturas
6870,5,8,11,1,0,24,1,Lectura y Redacción 2,asignaturas
6877,1,1,10,1,0,29,1,Matemáticas 2,asignaturas
6877,1,2,10,1,0,29,1,Matemáticas 2,asignaturas
6877,1,3,10,1,0,19,1,Matemáticas 2,asignaturas
6877,1,4,10,1,0,19,1,Matemáticas 2,asignaturas
6877,1,7,10,1,0,21,1,Matemáticas 2,asignaturas
6877,1,8,10,1,0,21,1,Matemáticas 2,asignaturas
6877,1,15,28,2,0,3,3,Matemáticas 4,asignaturas
6877,1,16,28,2,0,3,3,Matemáticas 4,asignaturas
6877,2,1,10,1,0,29,1,Matemáticas 2,asignaturas
6877,2,2,10,1,0,29,1,Matemáticas 2,asignaturas
6877,2,3,10,1,0,21,1,Matemáticas 2,asignaturas
6877,2,4,10,1,0,21,1,Matemáticas 2,asignaturas
6877,2,5,10,1,0,8,1,Matemáticas 2,asignaturas
6877,2,6,10,1,0,8,1,Matemáticas 2,asignaturas
6877,3,1,10,1,0,8,1,Matemáticas 2,asignaturas
6877,3,2,10,1,0,8,1,Matemáticas 2,asignaturas
6877,3,5,10,1,0,12,1,Matemáticas 2,asignaturas
6877,3,6,10,1,0,12,1,Matemáticas 2,asignaturas
6877,3,7,10,1,0,19,1,Matemáticas 2,asignaturas
6877,3,8,10,1,0,19,1,Matemáticas 2,asignaturas
6877,3,11,28,2,0,3,3,Matemáticas 4,asignaturas
6877,3,12,28,2,0,3,3,Matemáticas 4,asignaturas
6877,4,3,10,1,0,29,1,Matemáticas 2,asignaturas
6877,4,4,10,1,0,29,1,Matemáticas 2,asignaturas
6877,4,5,10,1,0,8,1,Matemáticas 2,asignaturas
6877,4,6,10,1,0,8,1,Matemáticas 2,asignaturas
6877,4,7,10,1,0,12,1,Matemáticas 2,asignaturas
6877,4,8,10,1,0,12,1,Matemáticas 2,asignaturas
6877,4,9,28,2,0,3,3,Matemáticas 4,asignaturas
6877,4,10,28,2,0,3,3,Matemáticas 4,asignaturas
6877,5,1,10,1,0,19,1,Matemáticas 2,asignaturas
6877,5,2,10,1,0,19,1,Matemáticas 2,asignaturas
6877,5,5,10,1,0,21,1,Matemáticas 2,asignaturas
6877,5,6,10,1,0,21,1,Matemáticas 2,asignaturas
6877,5,7,10,1,0,12,1,Matemáticas 2,asignaturas
6877,5,8,10,1,0,12,1,Matemáticas 2,asignaturas
6881,2,9,29,2,0,15,3,Análisis Literario 2,asignaturas
6881,2,10,29,2,0,15,3,Análisis Literario 2,asignaturas
6881,5,9,29,2,0,15,3,Análisis Literario 2,asignaturas
6881,5,10,29,2,0,15,3,Análisis Literario 2,asignaturas
6996,1,1,44,3,0,3,5,Ética y Derechos Humanos,asignaturas
6996,1,2,44,3,0,3,5,Ética y Derechos Humanos,asignaturas
6996,1,7,44,3,0,4,5,Ética y Derechos Humanos,asignaturas
6996,1,8,44,3,0,4,5,Ética y Derechos Humanos,asignaturas
6996,2,1,13,1,0,21,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,2,13,1,0,21,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,3,13,1,0,14,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,4,13,1,0,14,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,5,13,1,0,29,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,6,13,1,0,29,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,7,13,1,0,18,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,2,8,13,1,0,18,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,3,1,13,1,0,28,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,3,2,13,1,0,28,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,3,3,44,3,0,6,5,Ética y Derechos Humanos,asignaturas
6996,3,4,44,3,0,6,5,Ética y Derechos Humanos,asignaturas
6996,3,5,44,3,0,3,5,Ética y Derechos Humanos,asignaturas
6996,3,6,44,3,0,3,5,Ética y Derechos Humanos,asignaturas
6996,4,1,13,1,0,18,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,4,2,13,1,0,18,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,4,5,13,1,0,21,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,4,6,13,1,0,21,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,4,7,13,1,0,14,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,4,8,13,1,0,14,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,5,1,13,1,0,29,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,5,2,13,1,0,29,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,5,3,44,3,0,6,5,Ética y Derechos Humanos,asignaturas
6996,5,4,44,3,0,6,5,Ética y Derechos Humanos,asignaturas
6996,5,5,44,3,0,4,5,Ética y Derechos Humanos,asignaturas
6996,5,6,44,3,0,4,5,Ética y Derechos Humanos,asignaturas
6996,5,7,13,1,0,28,1,Lengua Extranjera 2 (Inglés),asignaturas
6996,5,8,13,1,0,28,1,Lengua Extranjera 2 (Inglés),asignaturas
7098,1,7,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,1,8,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,1,11,28,2,0,11,3,Matemáticas 4,asignaturas
7098,1,12,28,2,0,11,3,Matemáticas 4,asignaturas
7098,1,13,28,2,0,24,3,Matemáticas 4,asignaturas
7098,1,14,28,2,0,24,3,Matemáticas 4,asignaturas
7098,1,15,28,2,0,22,3,Matemáticas 4,asignaturas
7098,1,16,28,2,0,22,3,Matemáticas 4,asignaturas
7098,2,9,28,2,0,24,3,Matemáticas 4,asignaturas
7098,2,10,28,2,0,24,3,Matemáticas 4,asignaturas
7098,2,11,28,2,0,16,3,Matemáticas 4,asignaturas
7098,2,12,28,2,0,16,3,Matemáticas 4,asignaturas
7098,2,13,28,2,0,5,3,Matemáticas 4,asignaturas
7098,2,14,28,2,0,5,3,Matemáticas 4,asignaturas
7098,2,15,28,2,0,14,3,Matemáticas 4,asignaturas
7098,2,16,28,2,0,14,3,Matemáticas 4,asignaturas
7098,3,7,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,3,8,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,3,9,28,2,0,11,3,Matemáticas 4,asignaturas
7098,3,10,28,2,0,11,3,Matemáticas 4,asignaturas
7098,3,11,28,2,0,22,3,Matemáticas 4,asignaturas
7098,3,12,28,2,0,22,3,Matemáticas 4,asignaturas
7098,3,13,28,2,0,16,3,Matemáticas 4,asignaturas
7098,3,14,28,2,0,16,3,Matemáticas 4,asignaturas
7098,3,15,28,2,0,5,3,Matemáticas 4,asignaturas
7098,3,16,28,2,0,5,3,Matemáticas 4,asignaturas
7098,4,7,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,4,8,50,3,0,5,5,Temas de Álgebra,asignaturas
7098,4,9,28,2,0,16,3,Matemáticas 4,asignaturas
7098,4,10,28,2,0,16,3,Matemáticas 4,asignaturas
7098,4,11,28,2,0,5,3,Matemáticas 4,asignaturas
7098,4,12,28,2,0,5,3,Matemáticas 4,asignaturas
7098,4,13,28,2,0,14,3,Matemáticas 4,asignaturas
7098,4,14,28,2,0,14,3,Matemáticas 4,asignaturas
7098,4,15,28,2,0,22,3,Matemáticas 4,asignaturas
7098,4,16,28,2,0,22,3,Matemáticas 4,asignaturas
7098,5,11,28,2,0,24,3,Matemáticas 4,asignaturas
7098,5,12,28,2,0,24,3,Matemáticas 4,asignaturas
7098,5,13,28,2,0,14,3,Matemáticas 4,asignaturas
7098,5,14,28,2,0,14,3,Matemáticas 4,asignaturas
7098,5,15,28,2,0,11,3,Matemáticas 4,asignaturas
7098,5,16,28,2,0,11,3,Matemáticas 4,asignaturas
7117,1,1,14,1,0,16,1,Metodología de la Investigación,asignaturas
7117,1,2,14,1,0,16,1,Metodología de la Investigación,asignaturas
7117,1,5,14,1,0,18,1,Metodología de la Investigación,asignaturas
7117,1,6,14,1,0,18,1,Metodología de la Investigación,asignaturas
7117,1,7,14,1,0,14,1,Metodología de la Investigación,asignaturas
7117,1,8,14,1,0,14,1,Metodología de la Investigación,asignaturas
7117,1,9,29,2,0,4,3,Análisis Literario 2,asignaturas
7117,1,10,29,2,0,4,3,Análisis Literario 2,asignaturas
7117,1,11,29,2,0,8,3,Análisis Literario 2,asignaturas
7117,1,12,29,2,0,8,3,Análisis Literario 2,asignaturas
7117,2,1,14,1,0,15,1,Metodología de la Investigación,asignaturas
7117,2,2,14,1,0,15,1,Metodología de la Investigación,asignaturas
7117,2,3,14,1,0,19,1,Metodología de la Investigación,asignaturas
7117,2,4,14,1,0,19,1,Metodología de la Investigación,asignaturas
7117,2,7,14,1,0,14,1,Metodología de la Investigación,asignaturas
7117,2,8,14,1,0,14,1,Metodología de la Investigación,asignaturas
7117,2,15,29,2,0,8,3,Análisis Literario 2,asignaturas
7117,2,16,29,2,0,8,3,Análisis Literario 2,asignaturas
7117,3,1,14,1,0,15,1,Metodología de la Investigación,asignaturas
7117,3,2,14,1,0,15,1,Metodología de la Investigación,asignaturas
7117,3,3,14,1,0,16,1,Metodología de la Investigación,asignaturas
7117,3,4,14,1,0,16,1,Metodología de la Investigación,asignaturas
7117,3,5,14,1,0,19,1,Metodología de la Investigación,asignaturas
7117,3,6,14,1,0,19,1,Metodología de la Investigación,asignaturas
7117,4,3,14,1,0,21,1,Metodología de la Investigación,asignaturas
7117,4,4,14,1,0,21,1,Metodología de la Investigación,asignaturas
7117,4,5,14,1,0,18,1,Metodología de la Investigación,asignaturas
7117,4,6,14,1,0,18,1,Metodología de la Investigación,asignaturas
7117,5,3,14,1,0,21,1,Metodología de la Investigación,asignaturas
7117,5,4,14,1,0,21,1,Metodología de la Investigación,asignaturas
7117,5,11,29,2,0,4,3,Análisis Literario 2,asignaturas
7117,5,12,29,2,0,4,3,Análisis Literario 2,asignaturas
7379,1,11,34,2,76,4,3,Física 2,asignaturas
7379,1,12,34,2,76,4,3,Física 2,asignaturas
7379,1,13,34,2,76,3,3,Física 2,asignaturas
7379,1,14,34,2,76,3,3,Física 2,asignaturas
7379,1,15,34,2,76,10,3,Física 2,asignaturas
7379,1,16,34,2,76,10,3,Física 2,asignaturas
7379,2,10,34,2,76,4,3,Física 2,asignaturas
7379,2,12,34,2,76,15,3,Física 2,asignaturas
7379,2,13,34,2,76,10,3,Física 2,asignaturas
7379,2,14,34,2,76,10,3,Física 2,asignaturas
7379,2,15,34,2,76,3,3,Física 2,asignaturas
7379,2,16,34,2,76,3,3,Física 2,asignaturas
7379,3,15,34,2,76,15,3,Física 2,asignaturas
7379,3,16,34,2,76,15,3,Física 2,asignaturas
7379,4,9,34,2,76,15,3,Física 2,asignaturas
7379,4,10,34,2,76,15,3,Física 2,asignaturas
7379,4,11,34,2,76,3,3,Física 2,asignaturas
7379,4,12,34,2,76,10,3,Física 2,asignaturas
7379,4,15,34,2,76,4,3,Física 2,asignaturas
7379,4,16,34,2,76,4,3,Física 2,asignaturas
7381,1,9,44,3,0,15,5,Ética y Derechos Humanos,asignaturas
7381,1,10,44,3,0,15,5,Ética y Derechos Humanos,asignaturas
7381,1,11,44,3,0,14,5,Ética y Derechos Humanos,asignaturas
7381,1,12,44,3,0,14,5,Ética y Derechos Humanos,asignaturas
7381,1,13,44,3,0,13,5,Ética y Derechos Humanos,asignaturas
7381,1,14,44,3,0,13,5,Ética y Derechos Humanos,asignaturas
7381,1,15,44,3,0,18,5,Ética y Derechos Humanos,asignaturas
7381,1,16,44,3,0,18,5,Ética y Derechos Humanos,asignaturas
7381,2,13,44,3,0,16,5,Ética y Derechos Humanos,asignaturas
7381,2,14,44,3,0,16,5,Ética y Derechos Humanos,asignaturas
7381,2,15,44,3,0,18,5,Ética y Derechos Humanos,asignaturas
7381,2,16,44,3,0,18,5,Ética y Derechos Humanos,asignaturas
7381,3,9,44,3,0,15,5,Ética y Derechos Humanos,asignaturas
7381,3,10,44,3,0,15,5,Ética y Derechos Humanos,asignaturas
7381,3,11,44,3,0,13,5,Ética y Derechos Humanos,asignaturas
7381,3,12,44,3,0,13,5,Ética y Derechos Humanos,asignaturas
7381,3,13,44,3,0,11,5,Ética y Derechos Humanos,asignaturas
7381,3,14,44,3,0,11,5,Ética y Derechos Humanos,asignaturas
7381,4,9,44,3,0,14,5,Ética y Derechos Humanos,asignaturas
7381,4,10,44,3,0,14,5,Ética y Derechos Humanos,asignaturas
7381,4,11,44,3,0,11,5,Ética y Derechos Humanos,asignaturas
7381,4,12,44,3,0,11,5,Ética y Derechos Humanos,asignaturas
7381,4,13,44,3,0,10,5,Ética y Derechos Humanos,asignaturas
7381,4,14,44,3,0,10,5,Ética y Derechos Humanos,asignaturas
7381,4,15,44,3,0,12,5,Ética y Derechos Humanos,asignaturas
7381,4,16,44,3,0,12,5,Ética y Derechos Humanos,asignaturas
7381,5,9,44,3,0,10,5,Ética y Derechos Humanos,asignaturas
7381,5,10,44,3,0,10,5,Ética y Derechos Humanos,asignaturas
7381,5,11,44,3,0,16,5,Ética y Derechos Humanos,asignaturas
7381,5,12,44,3,0,16,5,Ética y Derechos Humanos,asignaturas
7381,5,13,44,3,0,12,5,Ética y Derechos Humanos,asignaturas
7381,5,14,44,3,0,12,5,Ética y Derechos Humanos,asignaturas
7500,1,1,13,1,0,26,1,Lengua Extranjera 2 (Inglés),asignaturas
7500,1,2,13,1,0,26,1,Lengua Extranjera 2 (Inglés),asignaturas
7500,2,7,13,1,0,26,1,Lengua Extranjera 2 (Inglés),asignaturas
7500,2,8,13,1,0,26,1,Lengua Extranjera 2 (Inglés),asignaturas
7582,1,11,33,2,0,9,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,1,12,33,2,0,9,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,1,15,33,2,0,8,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,1,16,33,2,0,8,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,2,13,33,2,0,21,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,2,14,33,2,0,21,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,2,15,33,2,0,20,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,2,16,33,2,0,20,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,3,11,33,2,0,9,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,3,12,33,2,0,9,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
7582,3,13,33,2,0,7,3,Historia Moderna de México y sus Repercusiones en Yucatán,asignaturas
